# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-03-23 16:06:58 -04:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 371425116251902 227B S08 E50 17    6    UE-20n 1 (2834 ft)
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 371425116251902
#    TS_ID       Parameter Description
#    304741      72204     Barometric pressure (BP), uncorrected, pounds per square inch
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	304741_72204	304741_72204_cd
USGS	371425116251902	2022-04-18 12:00	PDT	11.6530	P
USGS	371425116251902	2022-04-18 12:10	PDT	11.6563	P
USGS	371425116251902	2022-04-18 12:20	PDT	11.6545	P
USGS	371425116251902	2022-04-18 12:30	PDT	11.6462	P
USGS	371425116251902	2022-04-18 12:40	PDT	11.6533	P
USGS	371425116251902	2022-04-18 12:50	PDT	11.6533	P
USGS	371425116251902	2022-04-18 13:00	PDT	11.6412	P
USGS	371425116251902	2022-04-18 13:10	PDT	11.6475	P
USGS	371425116251902	2022-04-18 13:20	PDT	11.6423	P
USGS	371425116251902	2022-04-18 13:30	PDT	11.6435	P
USGS	371425116251902	2022-04-18 13:40	PDT	11.6447	P
USGS	371425116251902	2022-04-18 13:50	PDT	11.6423	P
USGS	371425116251902	2022-04-18 14:00	PDT	11.6447	P
USGS	371425116251902	2022-04-18 14:10	PDT	11.6388	P
USGS	371425116251902	2022-04-18 14:20	PDT	11.6423	P
USGS	371425116251902	2022-04-18 14:30	PDT	11.6352	P
USGS	371425116251902	2022-04-18 14:40	PDT	11.6423	P
USGS	371425116251902	2022-04-18 14:50	PDT	11.6328	P
USGS	371425116251902	2022-04-18 15:00	PDT	11.6399	P
USGS	371425116251902	2022-04-18 15:10	PDT	11.6352	P
USGS	371425116251902	2022-04-18 15:20	PDT	11.6305	P
USGS	371425116251902	2022-04-18 15:30	PDT	11.6352	P
USGS	371425116251902	2022-04-18 15:40	PDT	11.6257	P
USGS	371425116251902	2022-04-18 15:50	PDT	11.6317	P
USGS	371425116251902	2022-04-18 16:00	PDT	11.6282	P
USGS	371425116251902	2022-04-18 16:10	PDT	11.6234	P
USGS	371425116251902	2022-04-18 16:20	PDT	11.6308	P
USGS	371425116251902	2022-04-18 16:30	PDT	11.6252	P
USGS	371425116251902	2022-04-18 16:40	PDT	11.6231	P
USGS	371425116251902	2022-04-18 16:50	PDT	11.6267	P
USGS	371425116251902	2022-04-18 17:00	PDT	11.6222	P
USGS	371425116251902	2022-04-18 17:10	PDT	11.6174	P
USGS	371425116251902	2022-04-18 17:20	PDT	11.6224	P
USGS	371425116251902	2022-04-18 17:30	PDT	11.6199	P
USGS	371425116251902	2022-04-18 17:40	PDT	11.6165	P
USGS	371425116251902	2022-04-18 17:50	PDT	11.6201	P
USGS	371425116251902	2022-04-18 18:00	PDT	11.6177	P
USGS	371425116251902	2022-04-18 18:10	PDT	11.6106	P
USGS	371425116251902	2022-04-18 18:20	PDT	11.6130	P
USGS	371425116251902	2022-04-18 18:30	PDT	11.6156	P
USGS	371425116251902	2022-04-18 18:40	PDT	11.6161	P
USGS	371425116251902	2022-04-18 18:50	PDT	11.6114	P
USGS	371425116251902	2022-04-18 19:00	PDT	11.6049	P
USGS	371425116251902	2022-04-18 19:10	PDT	11.6049	P
USGS	371425116251902	2022-04-18 19:20	PDT	11.6029	P
USGS	371425116251902	2022-04-18 19:30	PDT	11.6021	P
USGS	371425116251902	2022-04-18 19:40	PDT	11.6022	P
USGS	371425116251902	2022-04-18 19:50	PDT	11.6003	P
USGS	371425116251902	2022-04-18 20:00	PDT	11.6021	P
USGS	371425116251902	2022-04-18 20:10	PDT	11.6024	P
USGS	371425116251902	2022-04-18 20:20	PDT	11.6060	P
USGS	371425116251902	2022-04-18 20:30	PDT	11.6105	P
USGS	371425116251902	2022-04-18 20:40	PDT	11.6110	P
USGS	371425116251902	2022-04-18 20:50	PDT	11.6098	P
USGS	371425116251902	2022-04-18 21:00	PDT	11.6039	P
USGS	371425116251902	2022-04-18 21:10	PDT	11.6087	P
USGS	371425116251902	2022-04-18 21:20	PDT	11.6137	P
USGS	371425116251902	2022-04-18 21:30	PDT	11.6153	P
USGS	371425116251902	2022-04-18 21:40	PDT	11.6122	P
USGS	371425116251902	2022-04-18 21:50	PDT	11.6066	P
USGS	371425116251902	2022-04-18 22:00	PDT	11.6125	P
USGS	371425116251902	2022-04-18 22:10	PDT	11.6132	P
USGS	371425116251902	2022-04-18 22:20	PDT	11.6114	P
USGS	371425116251902	2022-04-18 22:30	PDT	11.6028	P
USGS	371425116251902	2022-04-18 22:40	PDT	11.6016	P
USGS	371425116251902	2022-04-18 22:50	PDT	11.6063	P
USGS	371425116251902	2022-04-18 23:00	PDT	11.6087	P
USGS	371425116251902	2022-04-18 23:10	PDT	11.6039	P
USGS	371425116251902	2022-04-18 23:20	PDT	11.6004	P
USGS	371425116251902	2022-04-18 23:30	PDT	11.5944	P
USGS	371425116251902	2022-04-18 23:40	PDT	11.6017	P
USGS	371425116251902	2022-04-18 23:50	PDT	11.5993	P
USGS	371425116251902	2022-04-19 00:00	PDT	11.5969	P
USGS	371425116251902	2022-04-19 00:10	PDT	11.5921	P
USGS	371425116251902	2022-04-19 00:20	PDT	11.5897	P
USGS	371425116251902	2022-04-19 00:30	PDT	11.5933	P
USGS	371425116251902	2022-04-19 00:40	PDT	11.5956	P
USGS	371425116251902	2022-04-19 00:50	PDT	11.5944	P
USGS	371425116251902	2022-04-19 01:00	PDT	11.5897	P
USGS	371425116251902	2022-04-19 01:10	PDT	11.5827	P
USGS	371425116251902	2022-04-19 01:20	PDT	11.5851	P
USGS	371425116251902	2022-04-19 01:30	PDT	11.5879	P
USGS	371425116251902	2022-04-19 01:40	PDT	11.5857	P
USGS	371425116251902	2022-04-19 01:50	PDT	11.5778	P
USGS	371425116251902	2022-04-19 02:00	PDT	11.5804	P
USGS	371425116251902	2022-04-19 02:10	PDT	11.5816	P
USGS	371425116251902	2022-04-19 02:20	PDT	11.5804	P
USGS	371425116251902	2022-04-19 02:30	PDT	11.5721	P
USGS	371425116251902	2022-04-19 02:40	PDT	11.5721	P
USGS	371425116251902	2022-04-19 02:50	PDT	11.5769	P
USGS	371425116251902	2022-04-19 03:00	PDT	11.5721	P
USGS	371425116251902	2022-04-19 03:10	PDT	11.5650	P
USGS	371425116251902	2022-04-19 03:20	PDT	11.5685	P
USGS	371425116251902	2022-04-19 03:30	PDT	11.5721	P
USGS	371425116251902	2022-04-19 03:40	PDT	11.5673	P
USGS	371425116251902	2022-04-19 03:50	PDT	11.5602	P
USGS	371425116251902	2022-04-19 04:00	PDT	11.5662	P
USGS	371425116251902	2022-04-19 04:10	PDT	11.5673	P
USGS	371425116251902	2022-04-19 04:20	PDT	11.5614	P
USGS	371425116251902	2022-04-19 04:30	PDT	11.5590	P
USGS	371425116251902	2022-04-19 04:40	PDT	11.5662	P
USGS	371425116251902	2022-04-19 04:50	PDT	11.5638	P
USGS	371425116251902	2022-04-19 05:00	PDT	11.5555	P
USGS	371425116251902	2022-04-19 05:10	PDT	11.5592	P
USGS	371425116251902	2022-04-19 05:20	PDT	11.5631	P
USGS	371425116251902	2022-04-19 05:30	PDT	11.5587	P
USGS	371425116251902	2022-04-19 05:40	PDT	11.5553	P
USGS	371425116251902	2022-04-19 05:50	PDT	11.5627	P
USGS	371425116251902	2022-04-19 06:00	PDT	11.5591	P
USGS	371425116251902	2022-04-19 06:10	PDT	11.5544	P
USGS	371425116251902	2022-04-19 06:20	PDT	11.5616	P
USGS	371425116251902	2022-04-19 06:30	PDT	11.5593	P
USGS	371425116251902	2022-04-19 06:40	PDT	11.5521	P
USGS	371425116251902	2022-04-19 06:50	PDT	11.5568	P
USGS	371425116251902	2022-04-19 07:00	PDT	11.5629	P
USGS	371425116251902	2022-04-19 07:10	PDT	11.5614	P
USGS	371425116251902	2022-04-19 07:20	PDT	11.5531	P
USGS	371425116251902	2022-04-19 07:30	PDT	11.5578	P
USGS	371425116251902	2022-04-19 07:40	PDT	11.5650	P
USGS	371425116251902	2022-04-19 07:50	PDT	11.5634	P
USGS	371425116251902	2022-04-19 08:00	PDT	11.5606	P
USGS	371425116251902	2022-04-19 08:10	PDT	11.5565	P
USGS	371425116251902	2022-04-19 08:20	PDT	11.5611	P
USGS	371425116251902	2022-04-19 08:30	PDT	11.5599	P
USGS	371425116251902	2022-04-19 08:40	PDT	11.5599	P
USGS	371425116251902	2022-04-19 08:50	PDT	11.5611	P
USGS	371425116251902	2022-04-19 09:00	PDT	11.5599	P
USGS	371425116251902	2022-04-19 09:10	PDT	11.5552	P
USGS	371425116251902	2022-04-19 09:20	PDT	11.5514	P
USGS	371425116251902	2022-04-19 09:30	PDT	11.5509	P
USGS	371425116251902	2022-04-19 09:40	PDT	11.5539	P
USGS	371425116251902	2022-04-19 09:50	PDT	11.5549	P
USGS	371425116251902	2022-04-19 10:00	PDT	11.5561	P
USGS	371425116251902	2022-04-19 10:10	PDT	11.5573	P
USGS	371425116251902	2022-04-19 10:20	PDT	11.5573	P
USGS	371425116251902	2022-04-19 10:30	PDT	11.5569	P
USGS	371425116251902	2022-04-19 10:40	PDT	11.5577	P
USGS	371425116251902	2022-04-19 10:50	PDT	11.5562	P
USGS	371425116251902	2022-04-19 11:00	PDT	11.5547	P
USGS	371425116251902	2022-04-19 11:10	PDT	11.5523	P
USGS	371425116251902	2022-04-19 11:20	PDT	11.5546	P
USGS	371425116251902	2022-04-19 11:30	PDT	11.5557	P
USGS	371425116251902	2022-04-19 11:40	PDT	11.5587	P
USGS	371425116251902	2022-04-19 11:50	PDT	11.5527	P
USGS	371425116251902	2022-04-19 12:00	PDT	11.5527	P
USGS	371425116251902	2022-04-19 12:10	PDT	11.5456	P
USGS	371425116251902	2022-04-19 12:20	PDT	11.5515	P
USGS	371425116251902	2022-04-19 12:30	PDT	11.5515	P
USGS	371425116251902	2022-04-19 12:40	PDT	11.5511	P
USGS	371425116251902	2022-04-19 12:50	PDT	11.5449	P
USGS	371425116251902	2022-04-19 13:00	PDT	11.5425	P
USGS	371425116251902	2022-04-19 13:10	PDT	11.5448	P
USGS	371425116251902	2022-04-19 13:20	PDT	11.5442	P
USGS	371425116251902	2022-04-19 13:30	PDT	11.5394	P
USGS	371425116251902	2022-04-19 13:40	PDT	11.5358	P
USGS	371425116251902	2022-04-19 13:50	PDT	11.5417	P
USGS	371425116251902	2022-04-19 14:00	PDT	11.5405	P
USGS	371425116251902	2022-04-19 14:10	PDT	11.5311	P
USGS	371425116251902	2022-04-19 14:20	PDT	11.5346	P
USGS	371425116251902	2022-04-19 14:30	PDT	11.5370	P
USGS	371425116251902	2022-04-19 14:40	PDT	11.5346	P
USGS	371425116251902	2022-04-19 14:50	PDT	11.5299	P
USGS	371425116251902	2022-04-19 15:00	PDT	11.5322	P
USGS	371425116251902	2022-04-19 15:10	PDT	11.5346	P
USGS	371425116251902	2022-04-19 15:20	PDT	11.5263	P
USGS	371425116251902	2022-04-19 15:30	PDT	11.5251	P
USGS	371425116251902	2022-04-19 15:40	PDT	11.5299	P
USGS	371425116251902	2022-04-19 15:50	PDT	11.5227	P
USGS	371425116251902	2022-04-19 16:00	PDT	11.5216	P
USGS	371425116251902	2022-04-19 16:10	PDT	11.5263	P
USGS	371425116251902	2022-04-19 16:20	PDT	11.5251	P
USGS	371425116251902	2022-04-19 16:30	PDT	11.5192	P
USGS	371425116251902	2022-04-19 16:40	PDT	11.5227	P
USGS	371425116251902	2022-04-19 16:50	PDT	11.5258	P
USGS	371425116251902	2022-04-19 17:00	PDT	11.5306	P
USGS	371425116251902	2022-04-19 17:10	PDT	11.5277	P
USGS	371425116251902	2022-04-19 17:20	PDT	11.5242	P
USGS	371425116251902	2022-04-19 17:30	PDT	11.5218	P
USGS	371425116251902	2022-04-19 17:40	PDT	11.5260	P
USGS	371425116251902	2022-04-19 17:50	PDT	11.5285	P
USGS	371425116251902	2022-04-19 18:00	PDT	11.5309	P
USGS	371425116251902	2022-04-19 18:10	PDT	11.5333	P
USGS	371425116251902	2022-04-19 18:20	PDT	11.5333	P
USGS	371425116251902	2022-04-19 18:30	PDT	11.5345	P
USGS	371425116251902	2022-04-19 18:40	PDT	11.5361	P
USGS	371425116251902	2022-04-19 18:50	PDT	11.5340	P
USGS	371425116251902	2022-04-19 19:00	PDT	11.5356	P
USGS	371425116251902	2022-04-19 19:10	PDT	11.5359	P
USGS	371425116251902	2022-04-19 19:20	PDT	11.5419	P
USGS	371425116251902	2022-04-19 19:30	PDT	11.5463	P
USGS	371425116251902	2022-04-19 19:40	PDT	11.5504	P
USGS	371425116251902	2022-04-19 19:50	PDT	11.5492	P
USGS	371425116251902	2022-04-19 20:00	PDT	11.5434	P
USGS	371425116251902	2022-04-19 20:10	PDT	11.5512	P
USGS	371425116251902	2022-04-19 20:20	PDT	11.5566	P
USGS	371425116251902	2022-04-19 20:30	PDT	11.5555	P
USGS	371425116251902	2022-04-19 20:40	PDT	11.5531	P
USGS	371425116251902	2022-04-19 20:50	PDT	11.5650	P
USGS	371425116251902	2022-04-19 21:00	PDT	11.5687	P
USGS	371425116251902	2022-04-19 21:10	PDT	11.5636	P
USGS	371425116251902	2022-04-19 21:20	PDT	11.5712	P
USGS	371425116251902	2022-04-19 21:30	PDT	11.5736	P
USGS	371425116251902	2022-04-19 21:40	PDT	11.5664	P
USGS	371425116251902	2022-04-19 21:50	PDT	11.5748	P
USGS	371425116251902	2022-04-19 22:00	PDT	11.5766	P
USGS	371425116251902	2022-04-19 22:10	PDT	11.5743	P
USGS	371425116251902	2022-04-19 22:20	PDT	11.5821	P
USGS	371425116251902	2022-04-19 22:30	PDT	11.5727	P
USGS	371425116251902	2022-04-19 22:40	PDT	11.5822	P
USGS	371425116251902	2022-04-19 22:50	PDT	11.5811	P
USGS	371425116251902	2022-04-19 23:00	PDT	11.5816	P
USGS	371425116251902	2022-04-19 23:10	PDT	11.5841	P
USGS	371425116251902	2022-04-19 23:20	PDT	11.5794	P
USGS	371425116251902	2022-04-19 23:30	PDT	11.5853	P
USGS	371425116251902	2022-04-19 23:40	PDT	11.5776	P
USGS	371425116251902	2022-04-19 23:50	PDT	11.5860	P
USGS	371425116251902	2022-04-20 00:00	PDT	11.5765	P
USGS	371425116251902	2022-04-20 00:10	PDT	11.5861	P
USGS	371425116251902	2022-04-20 00:20	PDT	11.5802	P
USGS	371425116251902	2022-04-20 00:30	PDT	11.5789	P
USGS	371425116251902	2022-04-20 00:40	PDT	11.5777	P
USGS	371425116251902	2022-04-20 00:50	PDT	11.5765	P
USGS	371425116251902	2022-04-20 01:00	PDT	11.5813	P
USGS	371425116251902	2022-04-20 01:10	PDT	11.5742	P
USGS	371425116251902	2022-04-20 01:20	PDT	11.5813	P
USGS	371425116251902	2022-04-20 01:30	PDT	11.5753	P
USGS	371425116251902	2022-04-20 01:40	PDT	11.5837	P
USGS	371425116251902	2022-04-20 01:50	PDT	11.5767	P
USGS	371425116251902	2022-04-20 02:00	PDT	11.5856	P
USGS	371425116251902	2022-04-20 02:10	PDT	11.5820	P
USGS	371425116251902	2022-04-20 02:20	PDT	11.5844	P
USGS	371425116251902	2022-04-20 02:30	PDT	11.5797	P
USGS	371425116251902	2022-04-20 02:40	PDT	11.5786	P
USGS	371425116251902	2022-04-20 02:50	PDT	11.5756	P
USGS	371425116251902	2022-04-20 03:00	PDT	11.5757	P
USGS	371425116251902	2022-04-20 03:10	PDT	11.5734	P
USGS	371425116251902	2022-04-20 03:20	PDT	11.5758	P
USGS	371425116251902	2022-04-20 03:30	PDT	11.5733	P
USGS	371425116251902	2022-04-20 03:40	PDT	11.5684	P
USGS	371425116251902	2022-04-20 03:50	PDT	11.5720	P
USGS	371425116251902	2022-04-20 04:00	PDT	11.5660	P
USGS	371425116251902	2022-04-20 04:10	PDT	11.5702	P
USGS	371425116251902	2022-04-20 04:20	PDT	11.5606	P
USGS	371425116251902	2022-04-20 04:30	PDT	11.5701	P
USGS	371425116251902	2022-04-20 04:40	PDT	11.5606	P
USGS	371425116251902	2022-04-20 04:50	PDT	11.5713	P
USGS	371425116251902	2022-04-20 05:00	PDT	11.5606	P
USGS	371425116251902	2022-04-20 05:10	PDT	11.5678	P
USGS	371425116251902	2022-04-20 05:20	PDT	11.5612	P
USGS	371425116251902	2022-04-20 05:30	PDT	11.5715	P
USGS	371425116251902	2022-04-20 05:40	PDT	11.5645	P
USGS	371425116251902	2022-04-20 05:50	PDT	11.5716	P
USGS	371425116251902	2022-04-20 06:00	PDT	11.5680	P
USGS	371425116251902	2022-04-20 06:10	PDT	11.5752	P
USGS	371425116251902	2022-04-20 06:20	PDT	11.5704	P
USGS	371425116251902	2022-04-20 06:30	PDT	11.5776	P
USGS	371425116251902	2022-04-20 06:40	PDT	11.5742	P
USGS	371425116251902	2022-04-20 06:50	PDT	11.5814	P
USGS	371425116251902	2022-04-20 07:00	PDT	11.5765	P
USGS	371425116251902	2022-04-20 07:10	PDT	11.5799	P
USGS	371425116251902	2022-04-20 07:20	PDT	11.5810	P
USGS	371425116251902	2022-04-20 07:30	PDT	11.5797	P
USGS	371425116251902	2022-04-20 07:40	PDT	11.5851	P
USGS	371425116251902	2022-04-20 07:50	PDT	11.5771	P
USGS	371425116251902	2022-04-20 08:00	PDT	11.5846	P
USGS	371425116251902	2022-04-20 08:10	PDT	11.5861	P
USGS	371425116251902	2022-04-20 08:20	PDT	11.5795	P
USGS	371425116251902	2022-04-20 08:30	PDT	11.5770	P
USGS	371425116251902	2022-04-20 08:40	PDT	11.5864	P
USGS	371425116251902	2022-04-20 08:50	PDT	11.5888	P
USGS	371425116251902	2022-04-20 09:00	PDT	11.5850	P
USGS	371425116251902	2022-04-20 09:10	PDT	11.5806	P
USGS	371425116251902	2022-04-20 09:20	PDT	11.5802	P
USGS	371425116251902	2022-04-20 09:30	PDT	11.5849	P
USGS	371425116251902	2022-04-20 09:40	PDT	11.5896	P
USGS	371425116251902	2022-04-20 09:50	PDT	11.5920	P
USGS	371425116251902	2022-04-20 10:00	PDT	11.5932	P
USGS	371425116251902	2022-04-20 10:10	PDT	11.5903	P
USGS	371425116251902	2022-04-20 10:20	PDT	11.5907	P
USGS	371425116251902	2022-04-20 10:30	PDT	11.5941	P
USGS	371425116251902	2022-04-20 10:40	PDT	11.5929	P
USGS	371425116251902	2022-04-20 10:50	PDT	11.5941	P
USGS	371425116251902	2022-04-20 11:00	PDT	11.5929	P
USGS	371425116251902	2022-04-20 11:10	PDT	11.5947	P
USGS	371425116251902	2022-04-20 11:20	PDT	11.5934	P
USGS	371425116251902	2022-04-20 11:30	PDT	11.5966	P
USGS	371425116251902	2022-04-20 11:40	PDT	11.5986	P
USGS	371425116251902	2022-04-20 11:50	PDT	11.5987	P
USGS	371425116251902	2022-04-20 12:00	PDT	11.5986	P
USGS	371425116251902	2022-04-20 12:10	PDT	11.5962	P
USGS	371425116251902	2022-04-20 12:20	PDT	11.5897	P
USGS	371425116251902	2022-04-20 12:30	PDT	11.5859	P
USGS	371425116251902	2022-04-20 12:40	PDT	11.5871	P
USGS	371425116251902	2022-04-20 12:50	PDT	11.5883	P
USGS	371425116251902	2022-04-20 13:00	PDT	11.5907	P
USGS	371425116251902	2022-04-20 13:10	PDT	11.5857	P
USGS	371425116251902	2022-04-20 13:20	PDT	11.5805	P
USGS	371425116251902	2022-04-20 13:30	PDT	11.5852	P
USGS	371425116251902	2022-04-20 13:40	PDT	11.5863	P
USGS	371425116251902	2022-04-20 13:50	PDT	11.5837	P
USGS	371425116251902	2022-04-20 14:00	PDT	11.5762	P
USGS	371425116251902	2022-04-20 14:10	PDT	11.5833	P
USGS	371425116251902	2022-04-20 14:20	PDT	11.5845	P
USGS	371425116251902	2022-04-20 14:30	PDT	11.5821	P
USGS	371425116251902	2022-04-20 14:40	PDT	11.5785	P
USGS	371425116251902	2022-04-20 14:50	PDT	11.5833	P
USGS	371425116251902	2022-04-20 15:00	PDT	11.5848	P
USGS	371425116251902	2022-04-20 15:10	PDT	11.5836	P
USGS	371425116251902	2022-04-20 15:20	PDT	11.5755	P
USGS	371425116251902	2022-04-20 15:30	PDT	11.5813	P
USGS	371425116251902	2022-04-20 15:40	PDT	11.5851	P
USGS	371425116251902	2022-04-20 15:50	PDT	11.5804	P
USGS	371425116251902	2022-04-20 16:00	PDT	11.5721	P
USGS	371425116251902	2022-04-20 16:10	PDT	11.5746	P
USGS	371425116251902	2022-04-20 16:20	PDT	11.5782	P
USGS	371425116251902	2022-04-20 16:30	PDT	11.5782	P
USGS	371425116251902	2022-04-20 16:40	PDT	11.5747	P
USGS	371425116251902	2022-04-20 16:50	PDT	11.5687	P
USGS	371425116251902	2022-04-20 17:00	PDT	11.5711	P
USGS	371425116251902	2022-04-20 17:10	PDT	11.5760	P
USGS	371425116251902	2022-04-20 17:20	PDT	11.5764	P
USGS	371425116251902	2022-04-20 17:30	PDT	11.5764	P
USGS	371425116251902	2022-04-20 17:40	PDT	11.5741	P
USGS	371425116251902	2022-04-20 17:50	PDT	11.5705	P
USGS	371425116251902	2022-04-20 18:00	PDT	11.5717	P
USGS	371425116251902	2022-04-20 18:10	PDT	11.5741	P
USGS	371425116251902	2022-04-20 18:20	PDT	11.5766	P
USGS	371425116251902	2022-04-20 18:30	PDT	11.5795	P
USGS	371425116251902	2022-04-20 18:40	PDT	11.5784	P
USGS	371425116251902	2022-04-20 18:50	PDT	11.5772	P
USGS	371425116251902	2022-04-20 19:00	PDT	11.5772	P
USGS	371425116251902	2022-04-20 19:10	PDT	11.5753	P
USGS	371425116251902	2022-04-20 19:20	PDT	11.5757	P
USGS	371425116251902	2022-04-20 19:30	PDT	11.5739	P
USGS	371425116251902	2022-04-20 19:40	PDT	11.5703	P
USGS	371425116251902	2022-04-20 19:50	PDT	11.5661	P
USGS	371425116251902	2022-04-20 20:00	PDT	11.5718	P
USGS	371425116251902	2022-04-20 20:10	PDT	11.5754	P
USGS	371425116251902	2022-04-20 20:20	PDT	11.5778	P
USGS	371425116251902	2022-04-20 20:30	PDT	11.5754	P
USGS	371425116251902	2022-04-20 20:40	PDT	11.5684	P
USGS	371425116251902	2022-04-20 20:50	PDT	11.5737	P
USGS	371425116251902	2022-04-20 21:00	PDT	11.5787	P
USGS	371425116251902	2022-04-20 21:10	PDT	11.5766	P
USGS	371425116251902	2022-04-20 21:20	PDT	11.5696	P
USGS	371425116251902	2022-04-20 21:30	PDT	11.5720	P
USGS	371425116251902	2022-04-20 21:40	PDT	11.5767	P
USGS	371425116251902	2022-04-20 21:50	PDT	11.5753	P
USGS	371425116251902	2022-04-20 22:00	PDT	11.5705	P
USGS	371425116251902	2022-04-20 22:10	PDT	11.5669	P
USGS	371425116251902	2022-04-20 22:20	PDT	11.5740	P
USGS	371425116251902	2022-04-20 22:30	PDT	11.5763	P
USGS	371425116251902	2022-04-20 22:40	PDT	11.5732	P
USGS	371425116251902	2022-04-20 22:50	PDT	11.5626	P
USGS	371425116251902	2022-04-20 23:00	PDT	11.5662	P
USGS	371425116251902	2022-04-20 23:10	PDT	11.5673	P
USGS	371425116251902	2022-04-20 23:20	PDT	11.5626	P
USGS	371425116251902	2022-04-20 23:30	PDT	11.5578	P
USGS	371425116251902	2022-04-20 23:40	PDT	11.5602	P
USGS	371425116251902	2022-04-20 23:50	PDT	11.5602	P
USGS	371425116251902	2022-04-21 00:00	PDT	11.5602	P
USGS	371425116251902	2022-04-21 00:10	PDT	11.5590	P
USGS	371425116251902	2022-04-21 00:20	PDT	11.5626	P
USGS	371425116251902	2022-04-21 00:30	PDT	11.5650	P
USGS	371425116251902	2022-04-21 00:40	PDT	11.5582	P
USGS	371425116251902	2022-04-21 00:50	PDT	11.5646	P
USGS	371425116251902	2022-04-21 01:00	PDT	11.5686	P
USGS	371425116251902	2022-04-21 01:10	PDT	11.5557	P
USGS	371425116251902	2022-04-21 01:20	PDT	11.5605	P
USGS	371425116251902	2022-04-21 01:30	PDT	11.5641	P
USGS	371425116251902	2022-04-21 01:40	PDT	11.5534	P
USGS	371425116251902	2022-04-21 01:50	PDT	11.5534	P
USGS	371425116251902	2022-04-21 02:00	PDT	11.5546	P
USGS	371425116251902	2022-04-21 02:10	PDT	11.5486	P
USGS	371425116251902	2022-04-21 02:20	PDT	11.5486	P
USGS	371425116251902	2022-04-21 02:30	PDT	11.5534	P
USGS	371425116251902	2022-04-21 02:40	PDT	11.5474	P
USGS	371425116251902	2022-04-21 02:50	PDT	11.5522	P
USGS	371425116251902	2022-04-21 03:00	PDT	11.5546	P
USGS	371425116251902	2022-04-21 03:10	PDT	11.5441	P
USGS	371425116251902	2022-04-21 03:20	PDT	11.5504	P
USGS	371425116251902	2022-04-21 03:30	PDT	11.5505	P
USGS	371425116251902	2022-04-21 03:40	PDT	11.5446	P
USGS	371425116251902	2022-04-21 03:50	PDT	11.5553	P
USGS	371425116251902	2022-04-21 04:00	PDT	11.5470	P
USGS	371425116251902	2022-04-21 04:10	PDT	11.5505	P
USGS	371425116251902	2022-04-21 04:20	PDT	11.5532	P
USGS	371425116251902	2022-04-21 04:30	PDT	11.5462	P
USGS	371425116251902	2022-04-21 04:40	PDT	11.5534	P
USGS	371425116251902	2022-04-21 04:50	PDT	11.5501	P
USGS	371425116251902	2022-04-21 05:00	PDT	11.5477	P
USGS	371425116251902	2022-04-21 05:10	PDT	11.5536	P
USGS	371425116251902	2022-04-21 05:20	PDT	11.5489	P
USGS	371425116251902	2022-04-21 05:30	PDT	11.5584	P
USGS	371425116251902	2022-04-21 05:40	PDT	11.5548	P
USGS	371425116251902	2022-04-21 05:50	PDT	11.5513	P
USGS	371425116251902	2022-04-21 06:00	PDT	11.5536	P
USGS	371425116251902	2022-04-21 06:10	PDT	11.5465	P
USGS	371425116251902	2022-04-21 06:20	PDT	11.5561	P
USGS	371425116251902	2022-04-21 06:30	PDT	11.5489	P
USGS	371425116251902	2022-04-21 06:40	PDT	11.5561	P
USGS	371425116251902	2022-04-21 06:50	PDT	11.5572	P
USGS	371425116251902	2022-04-21 07:00	PDT	11.5525	P
USGS	371425116251902	2022-04-21 07:10	PDT	11.5608	P
USGS	371425116251902	2022-04-21 07:20	PDT	11.5548	P
USGS	371425116251902	2022-04-21 07:30	PDT	11.5617	P
USGS	371425116251902	2022-04-21 07:40	PDT	11.5660	P
USGS	371425116251902	2022-04-21 07:50	PDT	11.5577	P
USGS	371425116251902	2022-04-21 08:00	PDT	11.5644	P
USGS	371425116251902	2022-04-21 08:10	PDT	11.5653	P
USGS	371425116251902	2022-04-21 08:20	PDT	11.5629	P
USGS	371425116251902	2022-04-21 08:30	PDT	11.5688	P
USGS	371425116251902	2022-04-21 08:40	PDT	11.5700	P
USGS	371425116251902	2022-04-21 08:50	PDT	11.5641	P
USGS	371425116251902	2022-04-21 09:00	PDT	11.5648	P
USGS	371425116251902	2022-04-21 09:10	PDT	11.5686	P
USGS	371425116251902	2022-04-21 09:20	PDT	11.5674	P
USGS	371425116251902	2022-04-21 09:30	PDT	11.5567	P
USGS	371425116251902	2022-04-21 09:40	PDT	11.5662	P
USGS	371425116251902	2022-04-21 09:50	PDT	11.5709	P
